station,hour,avg_dropoff_count
"Chapel Place, Marylebone",2,1.15
"Chapel Place, Marylebone",3,1.0
"Chapel Place, Marylebone",4,2.0
"Chapel Place, Marylebone",5,1.0
"Chapel Place, Marylebone",6,1.567251461988304
"Chapel Place, Marylebone",7,3.8149606299212597
"Chapel Place, Marylebone",8,8.38888888888889
"Chapel Place, Marylebone",9,4.206225680933852
"Chapel Place, Marylebone",10,2.217948717948718
"Chapel Place, Marylebone",11,2.1275720164609053
"Chapel Place, Marylebone",12,2.5547445255474455
"Chapel Place, Marylebone",13,2.3610108303249095
"Chapel Place, Marylebone",14,2.2243346007604563
"Chapel Place, Marylebone",15,2.2980392156862743
"Chapel Place, Marylebone",16,2.3793103448275863
"Chapel Place, Marylebone",17,2.4612403100775193
"Chapel Place, Marylebone",18,2.6546184738955825
"Chapel Place, Marylebone",19,2.1594827586206895
"Chapel Place, Marylebone",20,1.1538461538461537
"Chapel Place, Marylebone",21,1.25
"Chapel Place, Marylebone",22,1.2
"Chapel Place, Marylebone",23,1.3076923076923077
"Charing Cross Hospital, Hammersmith",0,1.3888888888888888
"Charing Cross Hospital, Hammersmith",1,1.2083333333333333
"Charing Cross Hospital, Hammersmith",2,1.3958333333333333
"Charing Cross Hospital, Hammersmith",3,1.0526315789473684
"Charing Cross Hospital, Hammersmith",4,1.1818181818181819
"Charing Cross Hospital, Hammersmith",5,1.064516129032258
"Charing Cross Hospital, Hammersmith",6,1.083916083916084
"Charing Cross Hospital, Hammersmith",7,2.31140350877193
"Charing Cross Hospital, Hammersmith",8,3.315412186379928
"Charing Cross Hospital, Hammersmith",9,2.369047619047619
"Charing Cross Hospital, Hammersmith",10,1.7136563876651982
"Charing Cross Hospital, Hammersmith",11,1.6386138613861385
"Charing Cross Hospital, Hammersmith",12,1.7647058823529411
"Charing Cross Hospital, Hammersmith",13,1.7801724137931034
"Charing Cross Hospital, Hammersmith",14,1.728110599078341
"Charing Cross Hospital, Hammersmith",15,1.7671232876712328
"Charing Cross Hospital, Hammersmith",16,2.1553784860557768
"Charing Cross Hospital, Hammersmith",17,2.8274647887323945
"Charing Cross Hospital, Hammersmith",18,3.389473684210526
"Charing Cross Hospital, Hammersmith",19,2.679856115107914
"Charing Cross Hospital, Hammersmith",20,2.1433962264150943
"Charing Cross Hospital, Hammersmith",21,2.0211864406779663
"Charing Cross Hospital, Hammersmith",22,1.8240740740740742
"Charing Cross Hospital, Hammersmith",23,1.5508982035928143
"Charlbert Street, St. John's Wood",0,1.2758620689655173
"Charlbert Street, St. John's Wood",1,1.2244897959183674
"Charlbert Street, St. John's Wood",2,1.4444444444444444
"Charlbert Street, St. John's Wood",3,1.1875
"Charlbert Street, St. John's Wood",4,1.3076923076923077
"Charlbert Street, St. John's Wood",5,1.0
"Charlbert Street, St. John's Wood",6,1.0
"Charlbert Street, St. John's Wood",7,1.1559633027522935
"Charlbert Street, St. John's Wood",8,1.2564102564102564
"Charlbert Street, St. John's Wood",9,1.2521008403361344
"Charlbert Street, St. John's Wood",10,1.4
"Charlbert Street, St. John's Wood",11,1.5275590551181102
"Charlbert Street, St. John's Wood",12,1.5443037974683544
"Charlbert Street, St. John's Wood",13,1.8089171974522293
"Charlbert Street, St. John's Wood",14,1.5465116279069768
"Charlbert Street, St. John's Wood",15,1.5780346820809248
"Charlbert Street, St. John's Wood",16,1.5309278350515463
"Charlbert Street, St. John's Wood",17,2.0127659574468084
"Charlbert Street, St. John's Wood",18,2.763157894736842
"Charlbert Street, St. John's Wood",19,2.5587044534412957
"Charlbert Street, St. John's Wood",20,1.8867924528301887
"Charlbert Street, St. John's Wood",21,1.5704225352112675
"Charlbert Street, St. John's Wood",22,1.4193548387096775
"Charlbert Street, St. John's Wood",23,1.5
"Charles II Street, West End",0,1.84
"Charles II Street, West End",1,1.2857142857142858
"Charles II Street, West End",2,2.1
"Charles II Street, West End",3,1.4285714285714286
"Charles II Street, West End",4,1.3333333333333333
"Charles II Street, West End",5,1.1904761904761905
"Charles II Street, West End",6,1.2463768115942029
"Charles II Street, West End",7,2.5789473684210527
"Charles II Street, West End",8,7.7936507936507935
"Charles II Street, West End",9,4.807531380753138
"Charles II Street, West End",10,1.7591623036649215
"Charles II Street, West End",11,1.963350785340314
"Charles II Street, West End",12,2.5672268907563027
"Charles II Street, West End",13,2.606194690265487
"Charles II Street, West End",14,2.752032520325203
"Charles II Street, West End",15,2.563063063063063
"Charles II Street, West End",16,2.421276595744681
"Charles II Street, West End",17,2.5375494071146245
"Charles II Street, West End",18,3.034632034632035
"Charles II Street, West End",19,2.6133333333333333
"Charles II Street, West End",20,2.0258620689655173
"Charles II Street, West End",21,2.1494252873563218
"Charles II Street, West End",22,1.6875
"Charles II Street, West End",23,1.7857142857142858
"Charlotte Street, Fitzrovia",0,1.2
"Charlotte Street, Fitzrovia",1,1.2380952380952381
"Charlotte Street, Fitzrovia",2,1.125
"Charlotte Street, Fitzrovia",3,1.0
"Charlotte Street, Fitzrovia",4,1.0
"Charlotte Street, Fitzrovia",5,1.0
"Charlotte Street, Fitzrovia",6,1.0
"Charlotte Street, Fitzrovia",7,1.5088757396449703
"Charlotte Street, Fitzrovia",8,3.6565217391304348
"Charlotte Street, Fitzrovia",9,3.1163793103448274
"Charlotte Street, Fitzrovia",10,1.915966386554622
"Charlotte Street, Fitzrovia",11,1.902127659574468
"Charlotte Street, Fitzrovia",12,2.2292490118577075
"Charlotte Street, Fitzrovia",13,2.457875457875458
"Charlotte Street, Fitzrovia",14,2.059071729957806
"Charlotte Street, Fitzrovia",15,1.9364406779661016
"Charlotte Street, Fitzrovia",16,1.9577464788732395
"Charlotte Street, Fitzrovia",17,2.1535433070866143
"Charlotte Street, Fitzrovia",18,2.3174603174603177
"Charlotte Street, Fitzrovia",19,2.185022026431718
"Charlotte Street, Fitzrovia",20,1.7080745341614907
"Charlotte Street, Fitzrovia",21,1.525925925925926
"Charlotte Street, Fitzrovia",22,1.5280898876404494
"Charlotte Street, Fitzrovia",23,1.4285714285714286
"Charlotte Terrace, Angel",0,1.2321428571428572
"Charlotte Terrace, Angel",1,1.3076923076923077
"Charlotte Terrace, Angel",2,1.1428571428571428
"Charlotte Terrace, Angel",3,1.25
"Charlotte Terrace, Angel",4,1.2857142857142858
"Charlotte Terrace, Angel",5,1.0
"Charlotte Terrace, Angel",6,1.0
"Charlotte Terrace, Angel",7,1.0
"Charlotte Terrace, Angel",8,1.2156862745098038
"Charlotte Terrace, Angel",9,1.1339285714285714
"Charlotte Terrace, Angel",10,1.3409090909090908
"Charlotte Terrace, Angel",11,1.3380281690140845
"Charlotte Terrace, Angel",12,1.435483870967742
"Charlotte Terrace, Angel",13,1.673202614379085
"Charlotte Terrace, Angel",14,1.5512820512820513
"Charlotte Terrace, Angel",15,1.5085714285714287
"Charlotte Terrace, Angel",16,1.595505617977528
"Charlotte Terrace, Angel",17,2.2406015037593985
"Charlotte Terrace, Angel",18,2.727272727272727
"Charlotte Terrace, Angel",19,2.2151394422310755
"Charlotte Terrace, Angel",20,1.8480392156862746
"Charlotte Terrace, Angel",21,1.6647398843930636
"Charlotte Terrace, Angel",22,1.6751592356687899
"Charlotte Terrace, Angel",23,1.3714285714285714
"Cheapside, Bank",0,1.5384615384615385
"Cheapside, Bank",1,1.3846153846153846
"Cheapside, Bank",2,1.2941176470588236
"Cheapside, Bank",3,1.3333333333333333
"Cheapside, Bank",4,1.0869565217391304
"Cheapside, Bank",5,1.5294117647058822
"Cheapside, Bank",6,3.753968253968254
"Cheapside, Bank",7,10.1787072243346
"Cheapside, Bank",8,19.49310344827586
"Cheapside, Bank",9,8.607260726072607
"Cheapside, Bank",10,4.138513513513513
"Cheapside, Bank",11,3.3533333333333335
"Cheapside, Bank",12,4.275
"Cheapside, Bank",13,3.949044585987261
"Cheapside, Bank",14,3.4967532467532467
"Cheapside, Bank",15,3.448717948717949
"Cheapside, Bank",16,3.6006600660066006
"Cheapside, Bank",17,5.026666666666666
"Cheapside, Bank",18,4.150170648464163
"Cheapside, Bank",19,2.437007874015748
"Cheapside, Bank",20,1.7586206896551724
"Cheapside, Bank",21,1.5871559633027523
"Cheapside, Bank",22,1.4761904761904763
"Cheapside, Bank",23,1.2916666666666667
"Chelsea Bridge, Pimlico",0,1.2972972972972974
"Chelsea Bridge, Pimlico",1,1.3333333333333333
"Chelsea Bridge, Pimlico",2,1.1666666666666667
"Chelsea Bridge, Pimlico",3,1.3571428571428572
"Chelsea Bridge, Pimlico",4,1.25
"Chelsea Bridge, Pimlico",5,1.3846153846153846
"Chelsea Bridge, Pimlico",6,1.3584905660377358
"Chelsea Bridge, Pimlico",7,1.5403726708074534
"Chelsea Bridge, Pimlico",8,2.1055555555555556
"Chelsea Bridge, Pimlico",9,1.7578947368421052
"Chelsea Bridge, Pimlico",10,1.7936507936507937
"Chelsea Bridge, Pimlico",11,1.8406593406593406
"Chelsea Bridge, Pimlico",12,2.022727272727273
"Chelsea Bridge, Pimlico",13,2.147727272727273
"Chelsea Bridge, Pimlico",14,2.269230769230769
"Chelsea Bridge, Pimlico",15,1.9832402234636872
"Chelsea Bridge, Pimlico",16,2.0552763819095476
"Chelsea Bridge, Pimlico",17,2.272727272727273
"Chelsea Bridge, Pimlico",18,2.5755102040816324
"Chelsea Bridge, Pimlico",19,2.3058252427184467
"Chelsea Bridge, Pimlico",20,1.7445652173913044
"Chelsea Bridge, Pimlico",21,1.6097560975609757
"Chelsea Bridge, Pimlico",22,1.7075471698113207
"Chelsea Bridge, Pimlico",23,1.4333333333333333
"Chelsea Green, Chelsea",0,1.1153846153846154
"Chelsea Green, Chelsea",1,1.0
"Chelsea Green, Chelsea",2,1.5555555555555556
"Chelsea Green, Chelsea",3,1.0
"Chelsea Green, Chelsea",4,1.125
"Chelsea Green, Chelsea",5,1.1111111111111112
"Chelsea Green, Chelsea",6,1.10752688172043
"Chelsea Green, Chelsea",7,1.5204678362573099
"Chelsea Green, Chelsea",8,2.6284584980237153
"Chelsea Green, Chelsea",9,2.111111111111111
"Chelsea Green, Chelsea",10,1.881578947368421
"Chelsea Green, Chelsea",11,1.8687782805429864
"Chelsea Green, Chelsea",12,1.9282296650717703
"Chelsea Green, Chelsea",13,2.0272727272727273
"Chelsea Green, Chelsea",14,1.712962962962963
"Chelsea Green, Chelsea",15,1.832535885167464
"Chelsea Green, Chelsea",16,2.034632034632035
"Chelsea Green, Chelsea",17,2.081967213114754
"Chelsea Green, Chelsea",18,2.1125
"Chelsea Green, Chelsea",19,1.7681159420289856
"Chelsea Green, Chelsea",20,1.4817073170731707
"Chelsea Green, Chelsea",21,1.3592233009708738
"Chelsea Green, Chelsea",22,1.2592592592592593
"Chelsea Green, Chelsea",23,1.2258064516129032
"Chepstow Villas, Notting Hill",0,1.2083333333333333
"Chepstow Villas, Notting Hill",1,1.08
"Chepstow Villas, Notting Hill",2,1.0909090909090908
"Chepstow Villas, Notting Hill",3,1.0
"Chepstow Villas, Notting Hill",4,1.0
"Chepstow Villas, Notting Hill",5,1.0
"Chepstow Villas, Notting Hill",6,1.2
"Chepstow Villas, Notting Hill",7,1.2210526315789474
"Chepstow Villas, Notting Hill",8,1.375
"Chepstow Villas, Notting Hill",9,1.596244131455399
"Chepstow Villas, Notting Hill",10,2.1479591836734695
"Chepstow Villas, Notting Hill",11,2.616216216216216
"Chepstow Villas, Notting Hill",12,2.589861751152074
"Chepstow Villas, Notting Hill",13,2.8620689655172415
"Chepstow Villas, Notting Hill",14,2.4054054054054053
"Chepstow Villas, Notting Hill",15,2.6291079812206575
"Chepstow Villas, Notting Hill",16,2.2850467289719627
"Chepstow Villas, Notting Hill",17,2.230769230769231
"Chepstow Villas, Notting Hill",18,3.0789473684210527
"Chepstow Villas, Notting Hill",19,2.3276595744680852
"Chepstow Villas, Notting Hill",20,1.702247191011236
"Chepstow Villas, Notting Hill",21,1.6551724137931034
"Chepstow Villas, Notting Hill",22,1.3229166666666667
"Chepstow Villas, Notting Hill",23,1.2285714285714286
"Cheshire Street, Bethnal Green",0,1.1666666666666667
"Cheshire Street, Bethnal Green",1,1.2075471698113207
"Cheshire Street, Bethnal Green",2,1.1095890410958904
"Cheshire Street, Bethnal Green",3,1.0816326530612246
"Cheshire Street, Bethnal Green",4,1.0869565217391304
"Cheshire Street, Bethnal Green",5,1.1111111111111112
"Cheshire Street, Bethnal Green",6,1.0408163265306123
"Cheshire Street, Bethnal Green",7,1.2745098039215685
"Cheshire Street, Bethnal Green",8,1.2857142857142858
"Cheshire Street, Bethnal Green",9,1.323943661971831
"Cheshire Street, Bethnal Green",10,1.3759398496240602
"Cheshire Street, Bethnal Green",11,1.5253164556962024
"Cheshire Street, Bethnal Green",12,1.4759036144578312
"Cheshire Street, Bethnal Green",13,1.4903225806451612
"Cheshire Street, Bethnal Green",14,1.5195530726256983
"Cheshire Street, Bethnal Green",15,1.6666666666666667
"Cheshire Street, Bethnal Green",16,1.7296137339055795
"Cheshire Street, Bethnal Green",17,2.48689138576779
"Cheshire Street, Bethnal Green",18,2.3166023166023164
"Cheshire Street, Bethnal Green",19,2.2416666666666667
"Cheshire Street, Bethnal Green",20,1.8693693693693694
"Cheshire Street, Bethnal Green",21,1.707182320441989
"Cheshire Street, Bethnal Green",22,1.5780346820809248
"Cheshire Street, Bethnal Green",23,1.474820143884892
"Chesilton Road, Fulham",0,1.2222222222222223
"Chesilton Road, Fulham",1,1.2162162162162162
"Chesilton Road, Fulham",2,1.1875
"Chesilton Road, Fulham",3,1.0909090909090908
"Chesilton Road, Fulham",4,1.15
"Chesilton Road, Fulham",5,1.0
"Chesilton Road, Fulham",6,1.146341463414634
"Chesilton Road, Fulham",7,1.3350515463917525
"Chesilton Road, Fulham",8,1.7889908256880733
"Chesilton Road, Fulham",9,1.5786802030456852
"Chesilton Road, Fulham",10,1.7894736842105263
"Chesilton Road, Fulham",11,1.8952380952380952
"Chesilton Road, Fulham",12,1.817391304347826
"Chesilton Road, Fulham",13,2.014018691588785
"Chesilton Road, Fulham",14,1.8940677966101696
"Chesilton Road, Fulham",15,1.8464730290456433
"Chesilton Road, Fulham",16,2.094488188976378
"Chesilton Road, Fulham",17,3.030716723549488
"Chesilton Road, Fulham",18,3.739130434782609
"Chesilton Road, Fulham",19,3.235294117647059
"Chesilton Road, Fulham",20,2.0588235294117645
"Chesilton Road, Fulham",21,1.9289099526066351
"Chesilton Road, Fulham",22,1.6513157894736843
"Chesilton Road, Fulham",23,1.4842105263157894
"Chicheley Street, South Bank",0,2.1363636363636362
"Chicheley Street, South Bank",1,2.392156862745098
"Chicheley Street, South Bank",2,1.8888888888888888
"Chicheley Street, South Bank",3,1.896551724137931
"Chicheley Street, South Bank",4,1.4166666666666667
"Chicheley Street, South Bank",5,1.1022727272727273
"Chicheley Street, South Bank",6,1.3924050632911393
"Chicheley Street, South Bank",7,3.380434782608696
"Chicheley Street, South Bank",8,6.992700729927007
"Chicheley Street, South Bank",9,4.661184210526316
"Chicheley Street, South Bank",10,2.65625
"Chicheley Street, South Bank",11,2.5514018691588785
"Chicheley Street, South Bank",12,2.98728813559322
"Chicheley Street, South Bank",13,2.604651162790698
"Chicheley Street, South Bank",14,2.814229249011858
"Chicheley Street, South Bank",15,2.683127572016461
"Chicheley Street, South Bank",16,3.1920289855072466
"Chicheley Street, South Bank",17,4.802588996763754
"Chicheley Street, South Bank",18,5.129139072847682
"Chicheley Street, South Bank",19,3.884476534296029
"Chicheley Street, South Bank",20,2.8755020080321283
"Chicheley Street, South Bank",21,2.2577319587628866
"Chicheley Street, South Bank",22,2.452513966480447
"Chicheley Street, South Bank",23,2.1574074074074074
"Chrisp Street Market, Poplar",0,1.2976190476190477
"Chrisp Street Market, Poplar",1,1.2380952380952381
"Chrisp Street Market, Poplar",2,1.1363636363636365
"Chrisp Street Market, Poplar",3,1.0
"Chrisp Street Market, Poplar",4,1.0357142857142858
"Chrisp Street Market, Poplar",5,1.3333333333333333
"Chrisp Street Market, Poplar",6,1.0740740740740742
"Chrisp Street Market, Poplar",7,1.0769230769230769
"Chrisp Street Market, Poplar",8,1.1770833333333333
"Chrisp Street Market, Poplar",9,1.4162162162162162
"Chrisp Street Market, Poplar",10,1.4285714285714286
"Chrisp Street Market, Poplar",11,1.4779874213836477
"Chrisp Street Market, Poplar",12,1.494186046511628
"Chrisp Street Market, Poplar",13,1.459016393442623
"Chrisp Street Market, Poplar",14,1.7644444444444445
"Chrisp Street Market, Poplar",15,1.8016194331983806
"Chrisp Street Market, Poplar",16,1.693121693121693
"Chrisp Street Market, Poplar",17,1.7962085308056872
"Chrisp Street Market, Poplar",18,1.8790697674418604
"Chrisp Street Market, Poplar",19,1.9910313901345291
"Chrisp Street Market, Poplar",20,1.5460122699386503
"Chrisp Street Market, Poplar",21,1.53125
"Chrisp Street Market, Poplar",22,1.4578313253012047
"Chrisp Street Market, Poplar",23,1.2941176470588236
"Christian Street, Whitechapel",0,1.5316455696202531
"Christian Street, Whitechapel",1,1.5392156862745099
"Christian Street, Whitechapel",2,1.2666666666666666
"Christian Street, Whitechapel",3,1.2380952380952381
"Christian Street, Whitechapel",4,1.4166666666666667
"Christian Street, Whitechapel",5,1.0
"Christian Street, Whitechapel",6,1.0909090909090908
"Christian Street, Whitechapel",7,1.1518987341772151
"Christian Street, Whitechapel",8,1.2857142857142858
"Christian Street, Whitechapel",9,1.5609756097560976
"Christian Street, Whitechapel",10,1.355263157894737
"Christian Street, Whitechapel",11,1.3831168831168832
"Christian Street, Whitechapel",12,1.5951219512195123
"Christian Street, Whitechapel",13,1.8041666666666667
"Christian Street, Whitechapel",14,1.641025641025641
"Christian Street, Whitechapel",15,1.7252252252252251
"Christian Street, Whitechapel",16,2.0413533834586466
"Christian Street, Whitechapel",17,2.857142857142857
"Christian Street, Whitechapel",18,2.8116438356164384
"Christian Street, Whitechapel",19,2.97972972972973
"Christian Street, Whitechapel",20,2.4615384615384617
"Christian Street, Whitechapel",21,2.3509433962264152
"Christian Street, Whitechapel",22,2.051948051948052
"Christian Street, Whitechapel",23,1.8247863247863247
"Christopher Street, Liverpool Street",0,1.6
"Christopher Street, Liverpool Street",1,1.0
"Christopher Street, Liverpool Street",2,1.1176470588235294
"Christopher Street, Liverpool Street",3,1.0
"Christopher Street, Liverpool Street",4,1.1428571428571428
"Christopher Street, Liverpool Street",5,1.0476190476190477
"Christopher Street, Liverpool Street",6,2.9107981220657275
"Christopher Street, Liverpool Street",7,3.865800865800866
