name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"London, England, United Kingdom",2024-05-17T03:00:00,12,12,10.8,92.38,0,0,,0,0,9.2,5.8,166,1007.2,49.9,5.6,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T04:00:00,11,11,10.1,94.2,0,0,,0,0,8.1,3.7,162,1007.2,34.6,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T05:00:00,10.3,10.3,9.8,96.7,0,0,,0,0,5.8,2.9,205,1007.2,0,8.3,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T06:00:00,10,10,9.6,97.34,0,0,,0,0,5.8,2.9,184,1008.1,0,10.3,28,0.1,0,,Clear,clear-day,"03680099999,D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T07:00:00,11.1,11.1,10.8,98.63,0,0,,0,0,4.7,2.5,185,1008.2,46.7,9.8,67,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T08:00:00,12.6,12.6,12.3,98,0,0,,0,0,2.2,1.4,180,1008.5,43.8,12.4,116,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T09:00:00,16.1,16.1,12.6,79.74,0,0,,0,0,5.8,2.2,11,1009,0,13.9,494,1.8,5,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T10:00:00,17.8,17.8,10.2,60.72,0,0,,0,0,10.3,3,136,1009.1,37.8,13,615,2.2,6,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T11:00:00,19.3,19.3,10.8,57.9,0,0,,0,0,10.3,5,149,1009.6,30,15.9,434,1.6,4,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T12:00:00,19.1,19.1,9.4,53.04,0,0,,0,0,11.4,5.2,187,1009.6,36.1,17.8,923,3.3,9,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T13:00:00,19.7,19.7,9.6,52.45,0,0,,0,0,11.4,5.8,238,1010,62.2,15.9,977,3.5,10,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T14:00:00,21.6,21.6,9.2,44.87,0,0,,0,0,9.2,4.3,256,1010,31.7,17.8,237,0.9,2,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T15:00:00,20.8,20.8,9.8,49.37,0,0,,0,0,9.2,3.3,295,1010.1,50.4,14.9,104,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T16:00:00,20.2,20.2,8.8,48.17,0,0,,0,0,10.3,4.9,232,1010,40.4,17.8,70,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T17:00:00,20.6,20.6,8.6,45.79,0,0,,0,0,8.1,4.2,329,1010,50.4,15.9,100,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T18:00:00,19.8,19.8,9,49.76,0,0,,0,0,8.1,4.4,334,1010.1,50.4,16.8,35,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T19:00:00,19.5,19.5,9.8,53.48,0,0,,0,0,8.1,5.5,1,1010.2,50.4,15.9,42,0.2,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T20:00:00,19.6,19.6,9.9,53.17,0,0,,0,0,8.1,5.9,97,1011.1,50.4,15.9,25,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T21:00:00,18.3,18.3,10.2,58.83,0,0,,0,0,9.2,5.9,86,1011.2,15.1,13.9,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T22:00:00,17.4,17.4,11.1,66.93,0,0,,0,0,6.9,5.5,97,1012,53.3,13.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-17T23:00:00,15.6,15.6,11.6,77.08,0,0,,0,0,5.8,3.3,356,1012.1,5,13,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T00:00:00,15.1,15.1,11.6,79.63,0,0,,0,0,4.7,2.6,106,1012.1,19.2,13,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T01:00:00,14.1,14.1,11.8,86.03,0,0,,0,0,3.4,2.6,303,1012.1,15.5,12,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T02:00:00,13.6,13.6,11.8,88.86,0,0,,0,0,2.2,1.9,348,1012.1,50.3,12,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T03:00:00,13.8,13.8,12.1,89.48,0,0,,0,0,2.2,1.5,290,1012,31,12,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T04:00:00,13.3,13.3,11.8,90.64,0,0,,0,0,1.1,2,310,1011.6,31,11,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T05:00:00,13.8,13.8,11.8,87.76,0,0,,0,0,3.4,3,352,1012,31,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T06:00:00,14.1,14.1,12,87.22,0,0,,0,0,4.7,4.6,2,1012.2,50.3,9.4,27,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T07:00:00,13.3,13.3,11.2,86.57,0,0,,0,0,6.9,3.8,3,1012.5,59.5,4.5,51,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T08:00:00,13.4,13.4,10.9,84.85,0,0,,0,0,5.8,5.9,28,1013,74.8,6.2,46,0.2,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T09:00:00,13.7,13.7,11.5,87.12,0,0,,0,0,11.4,7,29,1013.1,80.9,5.6,91,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T10:00:00,14.3,14.3,11.7,83.84,0.199,100,rain,0,0,12.8,6.3,23,1013.2,93.1,5.8,109,0.4,1,,"Rain, Overcast",rain,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T11:00:00,14.4,14.4,11.7,83.83,0,0,,0,0,6.9,5.6,33,1013.5,96.2,5.6,139,0.5,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T12:00:00,15.1,15.1,11.9,80.69,0,0,,0,0,8.1,6.8,49,1013.9,96.2,6.2,160,0.6,2,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T13:00:00,15.8,15.8,11.9,77.15,0,0,,0,0,8.1,6.2,31,1014,96.2,5.8,257,0.9,3,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T14:00:00,16.6,16.6,12.1,74.3,0,0,,0,0,11.4,5.9,26,1013.5,96.2,6.6,278,1,3,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T15:00:00,17.6,17.6,12.3,71.13,0,0,,0,0,5.8,3.4,36,1013.2,96.2,7.4,267,1,3,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T16:00:00,18,18,12.1,68.45,0,0,,0,0,8.1,4.7,51,1013,93.1,8.5,190,0.7,2,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T17:00:00,20.1,20.1,12.5,61.67,0,0,,0,0,8.1,5.1,10,1013,86.9,8.5,76,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T18:00:00,19.5,19.5,12.1,61.92,0,0,,0,0,9.2,6.3,24,1012.5,46.9,8.7,83,0.3,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T19:00:00,18.8,18.8,12.6,67.26,0,0,,0,0,6.9,6.3,21,1012.2,59.2,8.9,39,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T20:00:00,18,18,12.5,70.25,0,0,,0,0,9.2,5.5,25,1012.9,65.1,9.3,14,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T21:00:00,17.3,17.3,12.8,74.88,0,0,,0,0,9.2,4.1,338,1013,45.4,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T22:00:00,17.3,17.3,11.9,70.16,0,0,,0,0,4.7,5.6,352,1013.5,69.5,7.2,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-18T23:00:00,16.3,16.3,8.9,61.18,0,0,,0,0,11.4,7.8,27,1014,69.5,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T00:00:00,15.1,15.1,5.7,53.11,0,0,,0,0,8.1,5.8,14,1014,50.3,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T01:00:00,13.8,13.8,7,63.54,0,0,,0,0,8.1,4.3,9,1013.6,24.8,11,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T02:00:00,12.6,12.6,7.8,72.57,0,0,,0,0,10.3,3.7,23,1013.5,27.9,11,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T03:00:00,12.1,12.1,8.5,78.66,0,0,,0,0,6.9,2.7,13,1013.5,0,10.1,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T04:00:00,11.8,11.8,9.1,83.53,0,0,,0,0,9.2,5.5,31,1013.1,38.5,7.2,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T05:00:00,12.1,12.1,9.3,83.04,0,0,,0,0,8.1,5.5,359,1013.2,96.9,5.6,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T06:00:00,12,12,9.5,84.72,0,0,,0,0,10.3,6.7,21,1013.9,100,5.6,3,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T07:00:00,12.5,12.5,9.6,82.53,0,0,,0,0,12.8,6.2,37,1014,96.2,5.4,84,0.3,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T08:00:00,13.1,13.1,9.4,77.77,0,0,,0,0,11.4,8.1,37,1014.1,96.2,6.4,151,0.5,2,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T09:00:00,14.1,14.1,9.8,75.35,0,0,,0,0,12.8,8.5,50,1014.5,74.5,7.6,541,1.9,5,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T10:00:00,16.1,16.1,10.2,67.63,0,0,,0,0,11.4,8.7,37,1014.9,59.2,8.5,668,2.4,7,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T11:00:00,17.3,17.3,11.1,66.97,0,0,,0,0,12.8,8.1,31,1014.5,30.2,8.5,748,2.7,7,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T12:00:00,19.1,19.1,11.1,59.41,0,0,,0,0,16.1,9.3,40,1014.4,39.5,8.5,828,3,8,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T13:00:00,20.3,20.3,11.6,57.37,0,0,,0,0,17.2,10.3,42,1014,23.8,9.3,896,3.2,9,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T14:00:00,21.6,21.6,9.9,47.02,0,0,,0,0,15,10.6,63,1013.9,39,11,288,1,3,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T15:00:00,23,23,9.4,41.77,0,0,,0,0,10.3,7.8,55,1013.8,22.4,10.1,735,2.6,7,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T16:00:00,21.8,21.8,7.6,39.78,0,0,,0,0,10.3,9.5,54,1013,31.7,10.1,174,0.6,2,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T17:00:00,23,23,9.6,42.34,0,0,,0,0,13.9,9.2,53,1012.9,31.7,12,134,0.5,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T18:00:00,22,22,9.9,45.87,0,0,,0,0,9.2,11.5,59,1012.9,5,11,72,0.3,1,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T19:00:00,21.1,21.1,8.7,44.73,0,0,,0,0,10.3,10.6,56,1013,42.6,12,56,0.2,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T20:00:00,20.3,20.3,9.4,49.26,0,0,,0,0,11.4,9,52,1013.1,27.1,11,21,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T21:00:00,19,19,11,59.78,0,0,,0,0,4.7,6.3,52,1014,14.7,11,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T22:00:00,17.3,17.3,12,71.04,0,0,,0,0,3.4,6.4,39,1015,0,11,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-19T23:00:00,15.6,15.6,11.5,76.6,0,0,,0,0,5.8,5.9,36,1015.1,0,9.5,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T00:00:00,14.5,14.5,10.3,75.95,0,0,,0,0,3.4,4.1,28,1015.1,0,6.8,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T01:00:00,13.3,13.3,10.1,81,0,0,,0,0,9.2,5.9,27,1015.1,0,6.4,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T02:00:00,12.5,12.5,9.6,82.53,0,0,,0,0,10.3,7.5,20,1015,0,6.6,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T03:00:00,11.5,11.5,8.8,83.54,0,0,,0,0,8.1,6.4,27,1015,0,6.6,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T04:00:00,10.6,10.6,8.5,86.87,0,0,,0,0,8.1,6.8,30,1015,0,6.6,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T05:00:00,10.1,10.1,8.1,87.41,0,0,,0,0,10.3,7.5,24,1015,19.2,5.4,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T06:00:00,10.1,10.1,8.1,87.41,0,0,,0,0,10.3,6.8,29,1015,20.7,5.8,40,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T07:00:00,10.6,10.6,8,83.98,0,0,,0,0,12.8,7.9,23,1015,39.2,5.8,105,0.4,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T08:00:00,11.6,11.6,8.5,81.29,0,0,,0,0,13.9,8.9,23,1015,26.8,6.4,130,0.5,1,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T09:00:00,13.3,13.3,8.1,70.32,0,0,,0,0,12.8,8.5,18,1015,11.5,7.6,538,1.9,5,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T10:00:00,14.6,14.6,8.6,67.29,0,0,,0,0,19,7.7,20,1015.1,16.7,6.2,675,2.4,7,,Clear,clear-day,"03680099999,D5621,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T11:00:00,16.3,16.3,8.4,59.15,0,0,,0,0,13.9,8.8,29,1014.8,11.5,8.9,772,2.8,8,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T12:00:00,17.6,17.6,9,57.08,0,0,,0,0,13.9,6.9,31,1014.1,11.5,9.3,833,3,8,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T13:00:00,19.1,19.1,9.8,54.82,0,0,,0,0,13.9,8.1,47,1013.9,11.5,10.1,846,3,8,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T14:00:00,19.6,19.6,5.9,40.54,0,0,,0,0,12.8,7.8,49,1013,11.5,10.1,165,0.6,2,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T15:00:00,20.8,20.8,7.6,42.55,0,0,,0,0,15,8.2,65,1012.9,11.5,10.1,705,2.5,7,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T16:00:00,20.6,20.6,8.8,46.72,0,0,,0,0,15,7.8,64,1012.1,14.7,9.9,183,0.7,2,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T17:00:00,21.1,21.1,8.6,44.41,0,0,,0,0,19,8.7,44,1012,16.7,6.2,69,0.2,1,,Clear,clear-day,"03680099999,D5621,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T18:00:00,19.7,19.7,9.3,51.38,0,0,,0,0,9.2,8.6,53,1011.5,14.7,10.1,77,0.3,1,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T19:00:00,20,20,9.4,50.16,0,0,,0,0,10.3,8.3,49,1011.1,14.7,9.5,44,0.2,0,,Clear,clear-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T20:00:00,18.8,18.8,9.2,53.34,0,0,,0,0,10.3,8.3,46,1011.1,20.7,10.1,32,0.1,0,,Partially cloudy,partly-cloudy-day,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T21:00:00,17.8,17.8,10.6,62.77,0,0,,0,0,11.4,7.9,46,1011.2,11.5,9.5,0,0,0,,Clear,clear-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T22:00:00,16.1,16.1,12.1,77.16,0,0,,0,0,8.1,8,52,1012,31,8.5,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-20T23:00:00,15.1,15.1,12,81.73,0,0,,0,0,6.9,7.4,40,1012,31,7.6,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T00:00:00,14.5,14.5,10.2,74.96,0,0,,0,0,9.2,7.5,27,1011.9,69.5,7,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T01:00:00,13.3,13.3,9.4,76.78,0,0,,0,0,9.2,7.4,20,1011.3,65.7,6.2,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T02:00:00,12.5,12.5,9.2,79.81,0,0,,0,0,6.9,6.9,33,1011,34.8,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T03:00:00,12.3,12.3,9.1,80.85,0,0,,0,0,6.9,5.6,34,1011,69.5,9.3,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T04:00:00,12.3,12.3,9.3,81.94,0,0,,0,0,12.8,6.9,37,1010.5,69.5,7.8,0,0,0,,Partially cloudy,partly-cloudy-night,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T05:00:00,12.1,12.1,9.2,81.95,0,0,,0,0,11.4,5.8,30,1009.9,97,7.8,0,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T06:00:00,12.1,12.1,9.3,83.03,0,0,,0,0,9.2,7.5,34,1009.9,100,7.2,5,0,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T07:00:00,12.1,12.1,9.8,85.85,0,0,,0,0,12.8,8.1,38,1009.9,100,6.8,28,0.1,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T08:00:00,12.3,12.3,10,85.88,0,0,,0,0,11.4,7.8,24,1009.9,100,6.2,21,0.1,0,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T09:00:00,12.8,12.8,10.5,85.94,0,0,,0,0,11.4,7.4,27,1010,100,5.8,56,0.2,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T10:00:00,12.8,12.8,10.6,86.49,0,0,,0,0,10.3,6.8,32,1010,100,6,51,0.2,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T11:00:00,13.3,13.3,10.6,83.73,0,0,,0,0,10.3,6.3,30,1010,100,6,79,0.3,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T12:00:00,13.8,13.8,10.9,82.15,0,0,,0,0,8.1,5.8,18,1009.9,96.2,6,58,0.2,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T13:00:00,14.1,14.1,12,87.18,0.201,100,rain,0,0,9.2,5,8,1009.5,96.2,5.8,114,0.4,1,,"Rain, Overcast",rain,"D5621,03781099999,03672099999,03772099999,03770099999"
"London, England, United Kingdom",2024-05-21T14:00:00,14.6,14.6,12.3,86.11,0,0,,0,0,4.7,3.9,355,1009.2,96.2,4.7,109,0.4,1,,Overcast,cloudy,"D5621,03781099999,03672099999,03772099999,03770099999"
